,completed
148276,0.0
79465,1.0
135395,1.0
126417,0.0
112677,1.0
86223,1.0
85758,0.0
129555,0.0
137893,0.0
36374,1.0
69093,0.0
26079,0.0
67024,0.0
51539,0.0
74671,1.0
76418,0.0
42641,0.0
116005,0.0
79375,0.0
96337,0.0
143771,0.0
142649,0.0
47339,0.0
68499,1.0
75095,0.0
80553,0.0
2197,0.0
37628,1.0
78455,1.0
123136,0.0
82591,1.0
28885,0.0
104522,0.0
83652,0.0
116450,1.0
44325,0.0
48438,0.0
90577,0.0
142630,0.0
122568,1.0
67083,0.0
73584,1.0
4733,0.0
13575,0.0
127700,0.0
35932,0.0
69181,0.0
121322,1.0
13560,0.0
85649,0.0
41803,1.0
41911,0.0
4530,1.0
82775,0.0
143374,1.0
126620,0.0
27793,0.0
110250,0.0
141662,0.0
138523,1.0
146683,1.0
18670,0.0
68629,0.0
67998,0.0
37532,1.0
125609,0.0
93479,0.0
111827,0.0
16998,0.0
21365,0.0
116520,0.0
85252,0.0
88181,0.0
134267,0.0
19466,1.0
108997,0.0
15533,1.0
91338,0.0
125021,0.0
77410,0.0
11836,0.0
39048,1.0
17326,0.0
78312,0.0
115387,0.0
52623,1.0
60157,1.0
3494,0.0
96967,1.0
146394,0.0
32870,0.0
82783,0.0
72718,1.0
74268,0.0
103382,1.0
21154,1.0
130563,0.0
120407,0.0
79047,0.0
123190,1.0
125909,0.0
89160,0.0
140822,0.0
67528,0.0
5719,0.0
74083,1.0
98864,1.0
18759,1.0
102929,0.0
123709,0.0
896,0.0
79067,0.0
25350,1.0
54462,0.0
103966,0.0
129898,0.0
43565,0.0
133711,0.0
89319,0.0
48925,1.0
121095,1.0
103971,0.0
22830,0.0
137770,0.0
48007,0.0
135204,0.0
112770,1.0
34491,0.0
103276,0.0
46386,0.0
43895,0.0
81743,0.0
66045,0.0
107005,0.0
49267,0.0
86528,0.0
49476,0.0
97770,1.0
54674,0.0
33648,1.0
56503,0.0
12036,1.0
2461,1.0
84716,1.0
62139,0.0
55392,0.0
137785,0.0
113240,0.0
128567,0.0
82763,1.0
67904,0.0
74670,0.0
130988,0.0
55241,0.0
59396,0.0
22478,0.0
122280,0.0
90845,1.0
35949,0.0
113298,0.0
6819,0.0
68434,0.0
97662,0.0
51012,0.0
58857,0.0
32192,0.0
7383,0.0
86977,0.0
43540,0.0
2785,0.0
102540,0.0
64802,0.0
48557,0.0
39607,0.0
68982,0.0
48009,0.0
74346,1.0
45954,0.0
27961,0.0
7293,0.0
59475,0.0
67405,1.0
124286,0.0
58504,0.0
60122,0.0
112226,0.0
121455,1.0
99474,1.0
112898,0.0
91907,1.0
89569,0.0
109518,0.0
59720,1.0
97302,0.0
55961,0.0
88052,1.0
90773,0.0
59695,0.0
115490,0.0
68180,0.0
92455,0.0
105032,0.0
123967,1.0
51089,0.0
4474,0.0
76839,0.0
147903,0.0
72087,1.0
44506,1.0
85515,0.0
107263,1.0
49702,0.0
3717,1.0
118177,0.0
110117,0.0
96848,1.0
391,0.0
94730,1.0
65226,1.0
3118,0.0
106151,0.0
56526,0.0
118816,1.0
142207,0.0
37122,0.0
64426,0.0
70158,1.0
42148,0.0
117510,1.0
82192,0.0
129545,0.0
23035,1.0
92764,0.0
32299,0.0
11998,0.0
86979,0.0
104038,0.0
139074,0.0
109551,0.0
77202,0.0
143506,0.0
61577,0.0
101286,1.0
61050,0.0
65136,0.0
127162,1.0
1043,0.0
52157,1.0
111406,0.0
135482,0.0
44794,0.0
37540,1.0
54677,0.0
11009,0.0
1181,0.0
783,0.0
4802,0.0
148792,0.0
97025,0.0
103073,0.0
43609,1.0
63279,1.0
71448,1.0
63767,0.0
110011,1.0
46681,1.0
3699,0.0
11934,0.0
115692,0.0
41554,1.0
10502,1.0
54535,0.0
65760,0.0
93281,0.0
144403,0.0
132328,0.0
82275,0.0
147947,0.0
50010,1.0
141175,0.0
138024,0.0
118380,0.0
87134,0.0
115443,1.0
94831,0.0
41064,0.0
98278,0.0
143632,1.0
20833,0.0
98543,0.0
95275,1.0
148081,0.0
39977,0.0
75772,0.0
78793,0.0
60863,0.0
22889,1.0
132841,1.0
33818,0.0
39018,1.0
6262,0.0
136918,1.0
24895,0.0
119039,1.0
145590,0.0
35654,0.0
133384,0.0
104644,1.0
4376,0.0
59040,0.0
120930,1.0
140390,0.0
129282,0.0
86899,0.0
91252,0.0
115405,1.0
38151,0.0
131638,0.0
51632,0.0
70544,0.0
92820,0.0
48564,0.0
8977,1.0
28520,0.0
95518,0.0
75640,0.0
114390,0.0
17715,0.0
133764,0.0
147606,0.0
81748,0.0
98346,0.0
75436,1.0
141213,0.0
146697,0.0
147501,1.0
67949,0.0
38510,0.0
34426,0.0
82475,0.0
69004,0.0
24126,0.0
46577,0.0
69778,0.0
89540,0.0
106741,1.0
97581,1.0
86563,1.0
30138,0.0
134119,0.0
90852,0.0
127230,1.0
133844,1.0
26676,0.0
61782,0.0
115234,1.0
50914,0.0
60993,0.0
92428,0.0
12726,0.0
128611,0.0
103353,0.0
144607,1.0
140313,0.0
86801,0.0
2070,1.0
68667,0.0
45213,0.0
130324,1.0
4345,0.0
50552,0.0
25996,0.0
7933,0.0
78738,0.0
78520,0.0
7573,1.0
89978,0.0
65217,0.0
35401,0.0
98889,1.0
95822,0.0
70124,1.0
89616,0.0
4048,0.0
10068,1.0
10343,0.0
115734,0.0
47164,0.0
12052,0.0
48368,0.0
28597,0.0
88810,1.0
127662,1.0
6482,0.0
50723,1.0
76414,0.0
22604,0.0
67803,0.0
118208,1.0
77965,0.0
38143,0.0
122678,0.0
56505,0.0
124814,0.0
51162,0.0
137990,0.0
92445,0.0
68203,0.0
148458,1.0
74702,0.0
66412,0.0
95658,0.0
75665,0.0
45376,0.0
79262,0.0
26435,0.0
8472,0.0
142226,1.0
123603,0.0
115164,0.0
14429,0.0
41505,0.0
122396,1.0
28031,0.0
145419,0.0
83407,0.0
94586,0.0
61440,0.0
55202,0.0
103070,0.0
95523,0.0
45007,0.0
104923,0.0
6198,1.0
80375,0.0
141462,0.0
35672,0.0
102708,0.0
138781,1.0
42582,0.0
71952,0.0
29249,1.0
121431,0.0
50687,0.0
141501,1.0
52293,0.0
4968,0.0
102398,0.0
47157,0.0
120328,0.0
35292,0.0
30158,0.0
55025,0.0
118819,0.0
53405,0.0
119921,0.0
4898,1.0
83491,1.0
88550,0.0
38111,1.0
48819,0.0
72372,0.0
78424,0.0
81877,0.0
69666,0.0
104989,0.0
47537,0.0
6452,1.0
57449,0.0
101130,0.0
81099,0.0
45170,0.0
92677,0.0
13627,0.0
26901,0.0
31284,0.0
121312,0.0
86681,1.0
47185,0.0
44621,1.0
72128,0.0
22474,1.0
143305,1.0
93140,0.0
131530,1.0
53399,0.0
104426,0.0
117769,1.0
100264,0.0
64244,0.0
95922,0.0
136323,0.0
143709,0.0
61807,0.0
136987,0.0
12308,0.0
95258,0.0
119905,1.0
133716,1.0
39080,0.0
123079,0.0
1744,0.0
43973,0.0
917,0.0
31683,0.0
2260,0.0
27621,1.0
87103,0.0
2225,0.0
110267,0.0
30403,1.0
47896,0.0
25708,0.0
129559,0.0
50951,0.0
134432,1.0
63359,0.0
38575,0.0
23159,0.0
14510,0.0
10819,0.0
64369,1.0
39941,0.0
71203,0.0
54570,0.0
86013,0.0
31786,1.0
18969,0.0
118319,0.0
130088,0.0
20351,0.0
13180,0.0
24301,1.0
91000,1.0
13585,1.0
84870,1.0
144863,0.0
77477,0.0
72118,0.0
134310,0.0
22442,0.0
44570,1.0
125540,0.0
97241,0.0
79962,1.0
22117,0.0
82090,0.0
146419,0.0
4895,0.0
19949,1.0
88962,0.0
106201,0.0
24366,0.0
61353,0.0
18321,0.0
114437,0.0
138351,0.0
96570,0.0
66362,0.0
118998,0.0
59417,1.0
126153,0.0
84209,0.0
125738,0.0
48309,0.0
104046,0.0
26094,1.0
95240,1.0
97374,1.0
23748,0.0
90400,0.0
135110,0.0
101250,0.0
24229,1.0
6941,0.0
82049,1.0
66115,0.0
112955,1.0
30231,0.0
58693,0.0
55127,0.0
86679,0.0
114293,0.0
145155,0.0
103047,0.0
41435,0.0
148048,0.0
74438,1.0
26844,1.0
94510,1.0
65995,1.0
126059,1.0
39671,1.0
67382,0.0
26222,0.0
85267,0.0
139207,0.0
28010,0.0
10801,0.0
52848,0.0
50794,0.0
35538,0.0
124001,0.0
42220,0.0
110616,1.0
140018,0.0
136483,0.0
2601,1.0
74180,0.0
61733,0.0
105992,0.0
23418,1.0
84132,0.0
130158,1.0
49102,0.0
4831,0.0
85012,0.0
20806,1.0
13124,0.0
3825,0.0
25981,0.0
72062,0.0
90394,0.0
94925,1.0
134978,0.0
146746,0.0
12690,0.0
15179,0.0
102290,0.0
106407,0.0
139987,0.0
24509,1.0
83304,0.0
75486,1.0
147377,0.0
60306,0.0
20814,0.0
5475,1.0
148764,0.0
56409,0.0
2345,1.0
121460,0.0
5256,0.0
119688,0.0
19803,1.0
47741,0.0
143266,1.0
9628,0.0
137616,1.0
34838,0.0
51132,0.0
52536,1.0
110709,1.0
84747,0.0
57985,1.0
9543,0.0
87063,0.0
113919,1.0
105921,1.0
60626,1.0
138864,1.0
20575,0.0
89382,0.0
18018,1.0
59236,0.0
5132,0.0
105014,0.0
30814,0.0
57021,0.0
8271,0.0
71859,0.0
60459,0.0
144167,1.0
109213,1.0
123998,1.0
88936,1.0
103104,0.0
119666,0.0
13044,0.0
19728,0.0
71743,1.0
125668,1.0
137061,0.0
42197,1.0
131191,0.0
135055,0.0
20594,0.0
24451,0.0
146581,0.0
114977,1.0
94800,0.0
5150,0.0
146407,0.0
55360,1.0
142421,1.0
20963,0.0
53555,1.0
94451,0.0
141779,0.0
3081,0.0
53098,0.0
76040,1.0
85195,0.0
126341,0.0
20669,0.0
78616,0.0
26004,0.0
111641,0.0
137215,0.0
114291,0.0
34709,0.0
76450,0.0
92027,0.0
85159,0.0
146258,1.0
38240,0.0
31908,0.0
100783,0.0
36464,0.0
80094,1.0
98377,1.0
10555,0.0
4897,0.0
63951,0.0
72834,0.0
136728,0.0
93597,0.0
106347,0.0
35535,0.0
75850,0.0
104970,1.0
81238,0.0
31528,1.0
144439,0.0
58424,0.0
67304,0.0
121356,0.0
14017,0.0
3188,0.0
108272,0.0
15573,0.0
101559,0.0
51682,0.0
37,0.0
71240,0.0
109405,0.0
100539,0.0
94793,0.0
15604,0.0
113768,0.0
51722,1.0
18103,1.0
54216,0.0
66204,1.0
39605,0.0
53299,0.0
106167,0.0
75670,0.0
11077,0.0
147017,0.0
122727,0.0
47355,0.0
26020,1.0
141202,0.0
148430,0.0
48903,0.0
88638,0.0
57724,0.0
78559,0.0
117748,0.0
129800,1.0
60217,0.0
147030,0.0
60996,0.0
122745,0.0
10085,0.0
35298,0.0
92368,0.0
4092,0.0
40107,0.0
34006,1.0
120529,0.0
39741,0.0
87737,0.0
88461,0.0
94897,0.0
17768,0.0
15143,0.0
98548,0.0
70740,1.0
44547,0.0
102150,0.0
85915,0.0
112126,0.0
116921,0.0
64729,1.0
18330,0.0
45832,0.0
84299,1.0
71532,0.0
26659,0.0
98456,0.0
82559,1.0
45286,0.0
1484,0.0
2963,0.0
132175,0.0
137703,1.0
10064,0.0
115289,1.0
77012,0.0
121711,0.0
13448,0.0
95180,0.0
28827,1.0
114353,0.0
34209,0.0
7676,0.0
31243,0.0
135730,0.0
109040,0.0
89929,0.0
44915,0.0
140847,0.0
85330,1.0
103706,1.0
74611,0.0
146922,0.0
145671,0.0
77336,0.0
40842,0.0
120713,0.0
62185,1.0
99814,1.0
77493,1.0
142979,1.0
50440,0.0
73100,0.0
8863,0.0
103316,0.0
52011,0.0
15907,0.0
20488,0.0
21682,0.0
19822,1.0
85521,0.0
124796,0.0
25978,0.0
47155,0.0
63370,0.0
117221,0.0
79413,1.0
19543,1.0
90756,0.0
98083,0.0
7019,0.0
30064,0.0
8393,1.0
26823,0.0
30201,0.0
117070,0.0
55324,0.0
105741,0.0
63364,1.0
148717,1.0
89702,0.0
83383,1.0
29074,0.0
139631,1.0
113678,0.0
136796,0.0
70013,0.0
90700,1.0
79953,0.0
116866,0.0
16405,0.0
25693,0.0
101652,0.0
14738,0.0
18120,0.0
57248,0.0
28898,0.0
107712,0.0
106115,0.0
56115,0.0
20020,1.0
76291,0.0
87295,1.0
96675,0.0
9234,0.0
136087,0.0
40615,0.0
97464,0.0
115821,0.0
11942,0.0
123864,0.0
38119,0.0
11502,0.0
36213,1.0
96853,0.0
12462,1.0
36857,0.0
107463,1.0
58769,0.0
115435,0.0
121598,0.0
68209,0.0
140980,1.0
68556,0.0
42190,0.0
11615,0.0
65992,1.0
19425,1.0
96970,1.0
139037,0.0
101399,0.0
147795,1.0
39815,0.0
92212,1.0
48796,1.0
125112,1.0
72817,0.0
87768,0.0
57374,1.0
34218,0.0
81824,0.0
121816,0.0
28914,0.0
102405,0.0
58509,0.0
79833,1.0
121506,0.0
62468,0.0
26610,0.0
8177,0.0
122532,0.0
25550,0.0
137577,0.0
18010,0.0
16615,0.0
22477,0.0
48527,0.0
47762,0.0
142949,0.0
88267,1.0
117054,0.0
70493,0.0
32402,0.0
104327,0.0
96539,0.0
127836,0.0
32503,0.0
54884,0.0
37812,0.0
20211,0.0
15280,0.0
28698,0.0
60416,0.0
16554,1.0
139772,0.0
16284,0.0
74644,1.0
114340,1.0
100956,0.0
117955,0.0
79926,1.0
42485,0.0
45931,0.0
44823,0.0
17200,0.0
36859,0.0
76318,0.0
110004,1.0
137813,0.0
86380,0.0
57937,0.0
118105,1.0
102243,0.0
49905,0.0
82235,0.0
57876,1.0
18233,0.0
23674,0.0
145623,0.0
80330,0.0
141614,0.0
82809,0.0
80693,1.0
28784,1.0
106389,0.0
73199,0.0
26401,0.0
137679,0.0
72099,0.0
21052,0.0
1774,0.0
127239,0.0
70462,0.0
122731,0.0
74967,1.0
70176,1.0
125153,0.0
81016,1.0
38976,1.0
109515,0.0
106847,0.0
100980,1.0
83591,0.0
101459,0.0
43355,1.0
119944,0.0
147661,1.0
129268,1.0
32597,0.0
134179,0.0
74465,0.0
63833,0.0
139307,0.0
84991,0.0
102472,0.0
3209,0.0
95392,0.0
91560,0.0
25669,0.0
85543,0.0
26351,1.0
80422,1.0
141408,0.0
77996,0.0
18770,0.0
38952,0.0
92425,0.0
37201,0.0
47912,1.0
127225,1.0
73650,0.0
9993,0.0
131573,0.0
65035,0.0
139165,0.0
104131,0.0
139353,0.0
78237,0.0
110204,0.0
73028,0.0
68261,0.0
137783,0.0
74697,0.0
7560,0.0
63067,0.0
104355,1.0
109420,0.0
19159,0.0
21567,0.0
5580,1.0
46509,1.0
86993,1.0
38365,0.0
74852,1.0
38746,0.0
51097,1.0
14334,1.0
140531,0.0
67810,0.0
9373,0.0
29203,0.0
145301,1.0
69669,0.0
30899,0.0
116666,1.0
85027,0.0
28205,0.0
146290,0.0
122693,1.0
63754,0.0
65496,0.0
53802,0.0
132665,0.0
113937,0.0
6767,0.0
18378,0.0
64675,0.0
59998,0.0
29062,1.0
76691,0.0
120318,0.0
125680,1.0
19238,0.0
141418,0.0
63128,0.0
87147,0.0
147128,0.0
8359,0.0
39351,1.0
85044,0.0
42259,0.0
58225,0.0
119538,0.0
98918,0.0
143956,0.0
27079,0.0
11457,1.0
93541,0.0
23626,0.0
68886,0.0
135140,0.0
50401,0.0
126961,0.0
118171,0.0
101497,0.0
31341,0.0
99005,1.0
5523,0.0
13300,0.0
90720,0.0
31827,0.0
28687,1.0
33498,1.0
5107,0.0
121660,0.0
15394,0.0
44532,0.0
103119,0.0
2777,0.0
130736,1.0
80439,1.0
24816,1.0
143314,0.0
116763,1.0
100691,0.0
122823,0.0
36768,0.0
147739,0.0
40445,0.0
87151,0.0
137056,1.0
60908,1.0
105105,1.0
92314,0.0
59614,1.0
48424,0.0
128513,1.0
139759,0.0
81382,0.0
144749,0.0
63554,0.0
105208,0.0
103225,0.0
66986,0.0
40064,0.0
57457,0.0
112973,0.0
141107,0.0
30736,1.0
7637,0.0
26332,1.0
95709,0.0
57890,1.0
61397,1.0
117846,0.0
45841,0.0
81101,0.0
129655,0.0
88362,0.0
18773,0.0
65776,1.0
56732,0.0
125179,0.0
71550,0.0
47866,1.0
127576,0.0
77397,0.0
87625,0.0
41200,0.0
63126,0.0
438,0.0
76265,0.0
49406,1.0
59147,0.0
95787,0.0
20791,0.0
109484,0.0
142209,0.0
144880,1.0
15502,0.0
88216,0.0
60446,0.0
137724,1.0
111,0.0
140694,1.0
128973,0.0
108995,0.0
1588,0.0
52349,0.0
69450,0.0
77286,0.0
93547,0.0
122540,0.0
136827,1.0
110839,0.0
126220,0.0
59327,1.0
10578,1.0
81670,1.0
65808,0.0
132970,1.0
44370,1.0
56646,0.0
139049,0.0
47325,0.0
49336,1.0
76609,0.0
74654,0.0
34121,0.0
52548,0.0
30723,1.0
77607,0.0
44168,1.0
117033,0.0
96991,0.0
674,0.0
10798,0.0
68740,0.0
121589,0.0
20894,1.0
67385,0.0
144250,0.0
19430,0.0
99047,1.0
127936,0.0
13973,1.0
77174,0.0
15515,0.0
68153,0.0
9644,0.0
37800,0.0
12917,0.0
59089,0.0
13963,1.0
11664,0.0
14546,0.0
68446,0.0
7855,1.0
135693,0.0
72879,0.0
20093,0.0
4151,0.0
95613,1.0
58528,0.0
62523,0.0
28043,0.0
85470,0.0
21598,0.0
143332,0.0
65829,0.0
117498,0.0
71548,0.0
6336,0.0
79449,0.0
129600,0.0
50109,0.0
95765,1.0
87825,0.0
45154,0.0
51456,0.0
5005,0.0
30934,1.0
38792,0.0
69361,0.0
129467,1.0
68721,0.0
116240,0.0
111533,0.0
53328,0.0
131183,0.0
36524,1.0
54135,0.0
55588,0.0
24433,0.0
34047,0.0
70932,0.0
139727,0.0
27463,0.0
69000,0.0
94881,0.0
108395,0.0
71956,1.0
84003,0.0
49598,0.0
52599,0.0
105073,0.0
38199,0.0
40721,0.0
101427,0.0
2402,0.0
32023,0.0
122147,0.0
12947,0.0
51035,0.0
33062,0.0
40256,1.0
24728,0.0
70626,0.0
85054,0.0
121010,0.0
55753,1.0
52960,1.0
100958,0.0
127551,1.0
54145,0.0
107354,0.0
50059,1.0
6608,0.0
133690,0.0
90305,1.0
28604,1.0
19535,0.0
97558,0.0
101084,0.0
82661,0.0
88366,0.0
70059,0.0
18027,0.0
99470,0.0
35247,0.0
21949,0.0
73360,0.0
10614,0.0
26102,1.0
115137,0.0
16476,1.0
130990,0.0
39834,0.0
100888,0.0
132038,1.0
64985,0.0
65425,0.0
115865,0.0
38184,0.0
84670,1.0
10015,0.0
54527,1.0
115663,0.0
84812,0.0
106282,0.0
111784,0.0
118076,1.0
74342,1.0
123104,1.0
92960,0.0
33856,0.0
48933,0.0
48318,0.0
56973,0.0
33785,0.0
61441,0.0
29498,0.0
89133,0.0
67204,0.0
109494,0.0
97039,1.0
61069,0.0
56321,0.0
145896,0.0
37466,0.0
12373,1.0
46995,0.0
72752,0.0
46106,1.0
144919,1.0
17393,0.0
61303,0.0
29778,0.0
141593,0.0
101416,1.0
42419,0.0
139051,1.0
135138,0.0
17819,0.0
120128,0.0
117278,1.0
109874,0.0
34175,1.0
22171,0.0
110345,0.0
94115,0.0
140905,1.0
22242,1.0
94449,0.0
21777,0.0
63633,0.0
103774,0.0
92826,0.0
132438,1.0
123870,1.0
49986,0.0
2925,0.0
103424,1.0
103463,0.0
137890,1.0
24204,0.0
30940,0.0
113061,1.0
78881,0.0
101333,0.0
14042,0.0
12090,0.0
25493,1.0
96660,1.0
137222,0.0
90089,0.0
98071,1.0
56416,0.0
57200,0.0
145246,1.0
8664,1.0
140925,0.0
60103,0.0
96672,1.0
113522,0.0
19177,0.0
130831,0.0
60394,0.0
10568,1.0
128606,0.0
5843,0.0
18243,0.0
6695,0.0
24598,0.0
87109,0.0
128665,1.0
69570,0.0
112149,0.0
54002,0.0
121965,1.0
90579,0.0
105068,0.0
148098,0.0
56917,0.0
37684,1.0
63792,0.0
42019,0.0
109418,0.0
92793,0.0
65455,1.0
107852,1.0
33179,0.0
109322,0.0
143629,0.0
22228,0.0
125098,1.0
50260,1.0
113723,0.0
25937,1.0
73920,0.0
42523,0.0
15094,0.0
134756,0.0
42788,0.0
84016,1.0
143082,1.0
80453,0.0
83228,1.0
51570,0.0
75669,0.0
14675,0.0
132996,0.0
24391,0.0
65214,1.0
100736,0.0
94668,0.0
27601,0.0
125151,0.0
47310,1.0
27286,0.0
63594,0.0
109205,0.0
82550,0.0
142614,0.0
107485,0.0
88104,0.0
116031,0.0
16235,0.0
50925,1.0
145016,0.0
118567,0.0
128097,0.0
86005,0.0
76742,0.0
126301,1.0
137836,0.0
45487,0.0
23996,0.0
131092,0.0
48862,0.0
33105,0.0
102156,0.0
129633,1.0
20319,0.0
36122,0.0
55402,0.0
87798,0.0
39982,0.0
94999,0.0
8956,0.0
118000,0.0
131912,0.0
132703,0.0
6098,1.0
69257,0.0
54739,0.0
26307,0.0
35699,1.0
143957,1.0
9417,0.0
127969,1.0
142244,1.0
125225,0.0
54030,0.0
63726,0.0
142759,0.0
82922,0.0
128447,0.0
81323,0.0
3454,1.0
118663,0.0
101354,0.0
126680,1.0
82947,1.0
90762,1.0
89193,0.0
132776,0.0
146396,0.0
63837,0.0
106179,0.0
8813,0.0
14639,1.0
31972,0.0
29118,0.0
38292,0.0
96501,0.0
7153,0.0
50975,0.0
117117,0.0
131071,1.0
109141,0.0
38758,0.0
32087,0.0
107466,0.0
124592,0.0
30878,0.0
15623,1.0
37036,0.0
139515,0.0
86324,1.0
143929,0.0
67530,0.0
112018,1.0
90889,1.0
57401,0.0
87173,1.0
55158,0.0
46325,0.0
91006,1.0
60933,0.0
134612,0.0
32104,1.0
6406,1.0
112903,0.0
119837,0.0
146098,0.0
102711,1.0
69413,0.0
61330,1.0
38147,1.0
63674,0.0
40410,1.0
40414,1.0
69916,0.0
101289,0.0
40947,0.0
36398,0.0
60926,0.0
140883,0.0
124980,0.0
72882,0.0
68112,0.0
119377,0.0
51119,0.0
61974,0.0
72448,0.0
112820,0.0
131814,0.0
85933,0.0
77654,1.0
80318,0.0
40529,0.0
89079,0.0
11724,1.0
49436,0.0
69392,0.0
82279,1.0
95411,0.0
68350,1.0
106052,0.0
24734,0.0
23652,0.0
3056,0.0
49412,0.0
29677,0.0
133841,0.0
75805,0.0
26092,0.0
29922,1.0
115802,0.0
89529,1.0
111705,0.0
110753,0.0
25,1.0
114398,0.0
106718,0.0
74289,0.0
87114,1.0
59336,0.0
63820,1.0
138931,0.0
1200,0.0
13816,0.0
140504,0.0
23302,0.0
26881,1.0
134923,0.0
30156,0.0
30350,0.0
22191,0.0
121656,0.0
88355,0.0
104872,0.0
104126,0.0
45646,0.0
102225,0.0
23025,0.0
35933,1.0
71573,1.0
29189,0.0
20325,0.0
59466,0.0
86281,0.0
42515,1.0
128063,0.0
114239,0.0
39176,0.0
68713,0.0
16037,0.0
109045,0.0
72426,1.0
88343,1.0
19079,0.0
79665,0.0
139193,0.0
34105,0.0
134153,0.0
1736,0.0
119687,0.0
26952,0.0
136201,0.0
20275,0.0
61064,1.0
58296,0.0
76245,1.0
128598,0.0
82443,0.0
11446,1.0
25723,0.0
126717,0.0
37573,1.0
29448,0.0
138748,1.0
39357,0.0
102390,1.0
5820,0.0
52718,0.0
123464,0.0
43310,1.0
103025,0.0
112592,1.0
94661,0.0
32669,0.0
76605,0.0
86666,0.0
107669,0.0
59349,0.0
111202,0.0
12088,0.0
122470,0.0
37753,0.0
117733,1.0
118425,0.0
83485,0.0
79370,0.0
122149,1.0
106079,1.0
36312,0.0
123249,0.0
138911,1.0
93438,0.0
27700,0.0
100906,0.0
110453,0.0
69508,0.0
62014,0.0
119589,0.0
101034,0.0
48961,1.0
46779,1.0
66902,0.0
85123,0.0
48153,0.0
80909,0.0
35479,0.0
71178,0.0
137400,1.0
87136,0.0
82145,1.0
39142,0.0
49630,0.0
53679,0.0
120543,0.0
126131,1.0
30219,1.0
132366,0.0
122045,0.0
51802,0.0
35131,1.0
71093,0.0
131052,1.0
33552,0.0
37778,0.0
12425,0.0
127899,1.0
147318,0.0
146181,0.0
22546,0.0
78855,0.0
63059,0.0
14223,0.0
144524,0.0
126490,0.0
4582,1.0
134441,1.0
30725,0.0
35225,1.0
58803,0.0
44174,0.0
45749,0.0
23443,0.0
70914,0.0
141323,0.0
106649,0.0
126845,1.0
9738,0.0
73343,1.0
78649,0.0
100208,0.0
65405,0.0
83674,0.0
69683,0.0
79310,0.0
143377,1.0
43740,0.0
29943,0.0
99587,0.0
132479,0.0
87371,0.0
104468,1.0
8488,1.0
22301,0.0
68630,0.0
55023,0.0
122353,0.0
54288,1.0
52706,0.0
112654,0.0
73358,0.0
70691,0.0
72825,0.0
129571,0.0
94773,0.0
109451,0.0
16414,1.0
89187,1.0
137347,1.0
119463,0.0
111694,1.0
128429,0.0
139023,0.0
11499,0.0
42155,0.0
40885,0.0
85082,0.0
113798,0.0
133122,0.0
8389,0.0
63188,1.0
5779,0.0
120415,0.0
126106,0.0
2706,0.0
18972,0.0
130075,0.0
120387,0.0
138174,0.0
49429,0.0
65122,1.0
91375,0.0
146651,0.0
48076,0.0
76177,0.0
56213,0.0
23575,1.0
8584,1.0
148722,1.0
147642,0.0
44186,0.0
120425,0.0
13696,0.0
19001,0.0
122269,0.0
78682,0.0
13307,0.0
86033,0.0
92665,0.0
31707,0.0
59922,0.0
49832,0.0
120171,0.0
38621,0.0
132863,0.0
148198,1.0
79000,0.0
105408,0.0
134434,1.0
136871,0.0
130290,0.0
66003,0.0
94424,0.0
107743,1.0
142195,1.0
94144,0.0
45195,1.0
22937,1.0
12600,0.0
117704,0.0
66619,0.0
54608,0.0
97773,0.0
18013,0.0
17502,0.0
91855,0.0
81587,0.0
16409,0.0
113951,0.0
109628,0.0
51856,1.0
145545,1.0
87983,0.0
101861,1.0
3922,1.0
91545,1.0
127561,0.0
60172,0.0
50057,0.0
97578,0.0
33755,0.0
1713,0.0
21729,0.0
77617,0.0
114176,0.0
116424,1.0
62258,0.0
19784,0.0
121170,0.0
84329,0.0
141629,0.0
74778,0.0
48170,0.0
115379,0.0
111583,0.0
29235,0.0
147103,0.0
148211,1.0
35639,0.0
126607,0.0
36942,0.0
5857,1.0
82104,1.0
2524,0.0
55413,0.0
55395,0.0
108510,1.0
19320,0.0
93952,1.0
60540,0.0
132468,0.0
134950,0.0
116408,0.0
123567,1.0
84173,0.0
148291,0.0
148317,0.0
28003,0.0
8856,1.0
138952,1.0
142261,1.0
124724,0.0
48889,1.0
92813,0.0
75612,0.0
1260,1.0
89411,0.0
73894,0.0
86489,0.0
25020,0.0
58811,0.0
71697,1.0
100853,0.0
132115,0.0
98773,1.0
131012,0.0
142632,0.0
141194,0.0
109824,0.0
12542,0.0
80567,0.0
106107,0.0
38035,1.0
137196,0.0
42489,0.0
117524,0.0
114705,0.0
122220,0.0
118250,0.0
16986,0.0
115431,0.0
56779,0.0
30337,0.0
29741,0.0
85656,0.0
45415,0.0
10092,0.0
20213,0.0
58006,1.0
39650,0.0
81614,1.0
70513,1.0
132611,0.0
13445,0.0
79521,0.0
62147,0.0
45761,1.0
68691,0.0
117416,1.0
115467,0.0
122224,0.0
21932,0.0
135787,0.0
61335,0.0
19130,1.0
68748,0.0
21723,1.0
133426,0.0
107656,0.0
128453,0.0
14297,0.0
56060,0.0
110195,1.0
20364,0.0
111214,0.0
31503,0.0
137676,1.0
97069,0.0
124350,0.0
118594,0.0
19708,0.0
15337,0.0
125732,0.0
98074,1.0
68342,0.0
48744,0.0
26198,0.0
6613,1.0
102572,0.0
82333,0.0
94822,0.0
81245,0.0
3641,0.0
43222,0.0
60573,1.0
143792,1.0
43916,0.0
